sec,mm,N,mm (normalized),strain,stress
100.6383438,5.106682889,22586.66406,5.105951648,0.087400747,495281718.8
100.6482773,5.107105244,22589.38086,5.106374002,0.087407977,495341292.9
100.6582031,5.106740166,22587.6582,5.106008924,0.087401728,495303518.4
100.668129,5.107562058,22586.44336,5.106830816,0.087415796,495276879.2
100.6780624,5.107968114,22588.29883,5.107236873,0.087422747,495317566.1
100.6879883,5.108778831,22591.23438,5.108047589,0.087436624,495381936.9
100.6979141,5.108956248,22591.28516,5.108225006,0.087439661,495383050.4
100.7078476,5.109394435,22591.46094,5.108663193,0.087447162,495386905
100.7177734,5.109991413,22590.94141,5.109260171,0.087457381,495375512.7
100.7276993,5.110525526,22592.05859,5.109794284,0.087466523,495400010.4
100.7376328,5.110707134,22592.54688,5.109975892,0.087469632,495410717.5
100.7475586,5.111629143,22592.10938,5.110897902,0.087485414,495401124
100.7574844,5.111956038,22592.73047,5.111224796,0.08749101,495414743.3
100.7674179,5.112117156,22593.96875,5.111385915,0.087493768,495441896.5
100.7773438,5.113146268,22590.81055,5.112415026,0.087511384,495372643.2
100.7872696,5.113282241,22594.95703,5.112550999,0.087513711,495463567.5
100.7972031,5.114126951,22593.92969,5.113395709,0.08752817,495441039.9
100.8071289,5.114896689,22596.84375,5.114165447,0.087541346,495504939.6
100.8170547,5.114856176,22598.65234,5.114124934,0.087540653,495544598.6
100.8269882,5.1158485,22597.68555,5.115117259,0.087557639,495523398.6
100.8369141,5.115832668,22593.30273,5.115101426,0.087557368,495427292
100.8468399,5.117070395,22597.49805,5.116339154,0.087578554,495519287.1
100.8567734,5.116908811,22597.06836,5.116177569,0.087575789,495509864.9
100.8666992,5.117978435,22595.97461,5.117247193,0.087594098,495485881.1
100.8766251,5.117503926,22601.05664,5.116772685,0.087585975,495597320.1
100.8865585,5.11872815,22602.28125,5.117996908,0.087606931,495624173.4
100.8964844,5.118952598,22604.05078,5.118221357,0.087610773,495662975.8
100.9064102,5.119995214,22604.12891,5.119263972,0.08762862,495664689
100.9163437,5.119920243,22606.98438,5.119189001,0.087627337,495727303.9
100.9262695,5.120817106,22605.95313,5.120085865,0.087642689,495704690.5
100.9361954,5.12049254,22605.69727,5.119761299,0.087637133,495699080
100.9461288,5.121293943,22607.21875,5.120562702,0.087650851,495732443.2
100.9560547,5.122638773,22607.30859,5.121907532,0.087673871,495734413.3
100.9659805,5.122999661,22613.08008,5.122268419,0.087680048,495860970.8
100.975914,5.123138428,22615.47266,5.122407186,0.087682424,495913435.4
100.9858398,5.123833194,22612.0293,5.123101953,0.087694316,495837929.2
100.9957657,5.124396179,22611.65234,5.123664937,0.087703953,495829663.4
101.0056992,5.124793388,22610.69531,5.124062146,0.087710752,495808677.5
101.015625,5.124752875,22610.37305,5.124021634,0.087710059,495801610.9
101.0255508,5.126621574,22608.63086,5.125890333,0.087742046,495763408.1
101.0354843,5.126462784,22605.72461,5.125731542,0.087739328,495699679.6
101.0454102,5.127008073,22601.25391,5.126276831,0.087748662,495601645.8
101.055336,5.127253011,22601.0918,5.126521769,0.087752855,495598091.1
101.0652695,5.128020886,22604.14063,5.127289645,0.087765999,495664945.9
101.0751953,5.127948243,22604.37891,5.127217002,0.087764755,495670171
101.0851212,5.128188524,22603.58594,5.127457283,0.087768868,495652782.7
101.0950546,5.129342433,22603.49805,5.128611191,0.08778862,495650855.4
101.1049805,5.129787605,22604.30078,5.129056364,0.08779624,495668457.9
101.1149063,5.13027329,22605.11719,5.129542048,0.087804554,495686360.1
101.1248398,5.130257457,22603.83203,5.129526216,0.087804283,495658179.1
101.1347656,5.131245591,22603.74805,5.130514349,0.087821197,495656337.5
101.1446915,5.131013691,22607.8125,5.13028245,0.087817228,495745463
101.1546249,5.132006016,22610.19531,5.131274774,0.087834214,495797713.5
101.1645508,5.132687744,22613.47266,5.131956502,0.087845883,495869579.3
101.1744766,5.133191589,22610.48438,5.132460348,0.087854508,495804052.1
101.1844101,5.133273546,22612.66797,5.132542304,0.087855911,495851934
101.1943359,5.134574603,22615.43945,5.133843362,0.087878181,495912707.3
101.2042618,5.134901498,22615.5293,5.134170256,0.087883777,495914677.4
101.2141953,5.13569871,22615.9082,5.134967468,0.087897423,495922986.1
101.2241211,5.135671701,22611.5625,5.13494046,0.087896961,495827693.3
101.2340469,5.136338994,22613.33984,5.135607752,0.087908383,495866667
101.2439804,5.136997905,22613.57227,5.136266663,0.087919662,495871763.5
101.2539063,5.137193017,22613.28125,5.136461775,0.087923002,495865382.1
101.2638321,5.137672648,22612.36914,5.136941406,0.087931212,495845381.3
101.2737656,5.138290115,22607.30469,5.137558873,0.087941781,495734327.7
101.2836914,5.13865985,22610.28516,5.137928608,0.08794811,495799683.6
101.2936172,5.139010027,22609.66602,5.138278785,0.087954105,495786107
101.3035507,5.139841232,22608.93359,5.139109991,0.087968333,495770046.4
101.3134766,5.140349735,22608.4707,5.139618493,0.087977037,495759896.1
101.3234024,5.141394213,22608.35938,5.140662971,0.087994916,495757454.9
101.3333359,5.142022856,22609.46289,5.141291614,0.088005676,495781652.9
101.3432617,5.1423572,22609.82813,5.141625959,0.088011399,495789661.8
101.3531876,5.141916685,22610.34375,5.141185443,0.088003859,495800968.4
101.363121,5.142688751,22611.33594,5.14195751,0.088017075,495822725.2
101.3730469,5.144005641,22612.16602,5.1432744,0.088039617,495840927.2
101.3829727,5.143746734,22613.36523,5.143015492,0.088035185,495867223.7
101.3929062,5.144089926,22616.54688,5.143358684,0.088041059,495936990.9
101.402832,5.144889466,22615.05273,5.144158225,0.088054745,495904227.3
101.4127579,5.145409144,22618.74414,5.144677903,0.088063641,495985172.7
101.4226913,5.146065727,22617.42383,5.145334485,0.08807488,495956220.8
101.4326172,5.146465264,22615.22266,5.145734023,0.088081719,495907953.4
101.442543,5.14714187,22615.03711,5.146410628,0.088093301,495903884.7
101.4524765,5.147214979,22616.71094,5.146483737,0.088094552,495940588.5
101.4624023,5.148168653,22617.70898,5.147437412,0.088110877,495962473.7
101.4723282,5.148384254,22618.11328,5.147653013,0.088114567,495971339.2
101.4822617,5.149279255,22620.83203,5.148548014,0.088129887,496030956.1
101.4921875,5.14917681,22619.45508,5.148445568,0.088128134,496000762.2
101.5021133,5.150521174,22622.83789,5.149789932,0.088151146,496074940.7
101.5120468,5.150679965,22621.81836,5.149948723,0.088153864,496052584.4
101.5219727,5.150723271,22623.37109,5.149992029,0.088154605,496086632.8
101.5318985,5.151204765,22623.13672,5.150473523,0.088162847,496081493.4
101.541832,5.151929334,22622.38086,5.151198092,0.08817525,496064918.9
101.5517578,5.153189879,22622.94336,5.152458637,0.088196827,496077253.4
101.5616837,5.153545644,22623.49414,5.152814402,0.088202917,496089331
101.5716171,5.153345875,22624.54492,5.152614634,0.088199497,496112372.6
101.581543,5.153750535,22622.18945,5.153019293,0.088206424,496060721.7
101.5914688,5.155126564,22623.54883,5.154395323,0.088229978,496090530.2
101.6014023,5.154540762,22618.95703,5.153809521,0.088219951,495989841
101.6113281,5.155721679,22619.55273,5.154990438,0.088240165,496002903.6
101.621254,5.15668001,22622.05078,5.155948769,0.088256569,496057680.9
101.6311874,5.156219006,22616.47852,5.155487764,0.088248678,495935491.9
101.6411133,5.157038569,22616.79688,5.156307328,0.088262707,495942472.9
101.6510391,5.157481879,22615.92188,5.156750637,0.088270295,495923285.9
101.6609726,5.157856271,22615.89844,5.157125029,0.088276704,495922772
101.6708984,5.157990381,22614.03906,5.157259139,0.088278999,495881999.5
101.6808243,5.15864417,22617.1543,5.157912928,0.08829019,495950310.5
101.6907578,5.159400403,22618.33789,5.158669162,0.088303135,495976264.4
101.7006836,5.159904249,22619.81055,5.159173007,0.08831176,496008556.9
101.7106094,5.160238594,22620.70508,5.159507352,0.088317483,496028172.3
101.7205429,5.1613627,22622.16406,5.160631459,0.088336725,496060164.9
101.7304688,5.16154198,22622.39844,5.160810738,0.088339794,496065304.3
101.7403946,5.161823705,22624.12305,5.161092463,0.088344616,496103121.7
101.7503281,5.162389483,22628.09766,5.161658242,0.088354301,496190277.1
101.7602539,5.163117778,22628.83789,5.162386536,0.088366767,496206509.1
101.7701797,5.163651891,22627.17578,5.162920649,0.08837591,496170062.2
101.7801132,5.16407378,22626.33594,5.163342539,0.088383131,496151646.1
101.7900391,5.164244678,22629.78906,5.163513436,0.088386057,496227366.4
101.7999649,5.165132694,22628.48828,5.164401452,0.088401257,496198842.8
101.8098984,5.166017916,22629.48633,5.165286674,0.08841641,496220728
101.8198242,5.165899638,22630.76758,5.165168396,0.088414385,496248823.4
101.8297501,5.166765302,22629.57813,5.166034061,0.088429203,496222741
101.8396835,5.166517571,22631.06641,5.165786329,0.088424963,496255376.1
101.8496094,5.168261472,22629.70313,5.16753023,0.088454814,496225482
101.8595352,5.167834926,22628.48828,5.167103685,0.088447513,496198842.8
101.8694687,5.168361589,22625.54102,5.167630348,0.088456528,496134215
101.8793945,5.168993026,22623.7168,5.168261784,0.088467336,496094213.4
101.8893204,5.169437733,22625.78711,5.168706491,0.088474948,496139611.3
101.8992538,5.170169286,22626.60938,5.169438045,0.088487471,496157642
101.9091797,5.17127756,22625.48828,5.170546319,0.088506442,496133058.6
101.9191055,5.171141122,22626.30664,5.17040988,0.088504106,496151003.7
101.929039,5.171497818,22628.63867,5.170766576,0.088510212,496202140.6
101.9389648,5.171838216,22626.96484,5.171106975,0.088516039,496165436.8
101.9488907,5.173028447,22630.64648,5.172297205,0.088536412,496246168
101.9588242,5.173462443,22630.59375,5.172731201,0.088543841,496245011.6
101.96875,5.173505284,22624.67383,5.172774042,0.088544574,496115199.2
101.9786758,5.174511578,22628.19531,5.173780336,0.0885618,496192418.6
101.9886093,5.173741374,22630.61328,5.173010133,0.088548616,496245439.9
101.9985352,5.17523801,22634.17383,5.174506768,0.088574234,496323515.8
102.008461,5.175619386,22631.70313,5.174888144,0.088580762,496269338.1
102.0183945,5.176711828,22632.51172,5.175980586,0.088599462,496287069
102.0283203,5.17683709,22632.35352,5.176105849,0.088601606,496283599.9
102.0382462,5.177191459,22631.22461,5.176460217,0.088607672,496258845.2
102.0481796,5.177488551,22631.97461,5.176757309,0.088612758,496275291.2
102.0581055,5.178740248,22633.34961,5.178009006,0.088634184,496305442.3
102.0680313,5.179387052,22631.28711,5.17865581,0.088645255,496260215.7
102.0779648,5.179152824,22631.74023,5.178421582,0.088641246,496270151.8
102.0878906,5.179684609,22633.82617,5.178953368,0.088650349,496315892.4
102.0978165,5.180431996,22634.5293,5.179700754,0.088663142,496331310.5
102.1077499,5.180576816,22638.60742,5.179845575,0.088665621,496420735.9
102.1176758,5.181437358,22641.48438,5.180706117,0.088680351,496483821.9
102.1276016,5.181344692,22639.99023,5.18061345,0.088678765,496451058.3
102.1375351,5.182241555,22644.11719,5.181510314,0.088694117,496541554.4
102.1474609,5.182723049,22643.45508,5.181991807,0.088702359,496527035.6
102.1573868,5.183011759,22646.1875,5.182280517,0.088707301,496586952.3
102.1673203,5.18395612,22644.82422,5.183224879,0.088723466,496557058.2
102.1772461,5.18368138,22651.16797,5.182950138,0.088718763,496696164.3
102.1871719,5.184453446,22652.66797,5.183722205,0.088731979,496729056.4
102.1971054,5.185080227,22650.70117,5.184348985,0.088742708,496685928.4
102.2070313,5.185849965,22653.87891,5.185118723,0.088755884,496755609.9
102.2169571,5.186674651,22651.75,5.185943409,0.08877,496708927.2
102.2268906,5.187241826,22651.0957,5.186510585,0.088779709,496694579.7
102.2368164,5.186844617,22651.5,5.186113375,0.08877291,496703445.1
102.2467422,5.188195966,22653.88086,5.187464725,0.088796041,496755652.8
102.2566757,5.186760798,22651.99219,5.186029556,0.088771475,496714237.9
102.2666016,5.188634619,22657.3418,5.187903377,0.08880355,496831544.4
102.2765274,5.189662799,22656.375,5.188931558,0.08882115,496810344.4
102.2864609,5.189956166,22657.43359,5.189224924,0.088826171,496833557.3
102.2963867,5.190691911,22656.06641,5.189960669,0.088838765,496803577.6
102.3063126,5.190276075,22656.23633,5.189544834,0.088831647,496807303.6
102.316246,5.190671422,22657.4043,5.18994018,0.088838415,496832914.9
102.3261719,5.192142911,22657.00195,5.19141167,0.088863603,496824092.3
102.3360977,5.191677716,22654.86523,5.190946474,0.08885564,496777238.2
102.3460312,5.193246529,22655.5293,5.192515287,0.088882494,496791799.8
102.355957,5.193578079,22659.57617,5.192846838,0.088888169,496880539.9
102.3658829,5.193614401,22660.05469,5.192883159,0.088888791,496891032.8
102.3758163,5.193984602,22658.60547,5.19325336,0.088895128,496859254.3
102.3857422,5.195428617,22665.23047,5.194697376,0.088919846,497004527.7
102.395668,5.195299629,22662.76953,5.194568387,0.088917638,496950564.1
102.4056015,5.196094513,22662.375,5.195363271,0.088931244,496941912.8
102.4155273,5.196559709,22660.52539,5.195828467,0.088939207,496901354.4
102.4254532,5.197182298,22660.57031,5.196451056,0.088949864,496902339.5
102.4353867,5.197118968,22656.55273,5.196387726,0.08894878,496814241.8
102.4453125,5.19849034,22657.99609,5.197759099,0.088972254,496845891.9
102.4552383,5.198474508,22660.32813,5.197743266,0.088971983,496897028.8
102.4651718,5.199350882,22658.1582,5.198619641,0.088986985,496849446.6
102.4750977,5.199514329,22660.35547,5.198783088,0.088989782,496897628.4
102.4850235,5.199905019,22656.36133,5.199173778,0.08899647,496810044.6
102.494957,5.200211424,22654.92578,5.199480183,0.089001715,496778565.9
102.5048828,5.200949498,22657.03711,5.200218256,0.089014349,496824863.2
102.5148087,5.201458465,22660.24805,5.200727224,0.089023061,496895272.8
102.5247421,5.201408174,22659.80078,5.200676932,0.0890222,496885465.2
102.534668,5.20212343,22660.09375,5.201392188,0.089034443,496891889.4
102.5445938,5.202900618,22664.94336,5.202169377,0.089047747,496998231.9
102.5545273,5.202591419,22661.75586,5.201860178,0.089042454,496928336.2
102.5644531,5.203942768,22662.38477,5.203211527,0.089065586,496942126.9
102.574379,5.204537883,22661.68555,5.203806642,0.089075773,496926794.4
102.5843124,5.204735324,22664.82813,5.204004082,0.089079152,496995705.1
102.5942383,5.20508457,22666.93555,5.204353328,0.089085131,497041916.7
102.6041641,5.206039175,22666.30273,5.205307934,0.089101471,497028040.4
102.6140976,5.206738133,22668.04297,5.206006891,0.089113435,497066200.3
102.6240234,5.206556525,22671.28125,5.205825283,0.089110327,497137209.6
102.6339493,5.207425915,22666.96484,5.206694673,0.089125208,497042559.2
102.6438828,5.208589137,22669.95508,5.207857895,0.08914512,497108129.2
102.6538086,5.208564457,22670.59961,5.207833215,0.089144697,497122262.5
102.6637344,5.209047813,22669.32422,5.208316571,0.089152971,497094295.7
102.6736679,5.209222902,22668.8125,5.20849166,0.089155968,497083074.7
102.6835938,5.210380536,22672.42969,5.209649294,0.089175784,497162392.6
102.6935196,5.210076459,22670.82031,5.209345217,0.089170579,497127102.1
102.7034531,5.211441312,22673.09766,5.21071007,0.089193942,497177039.8
102.7133789,5.211300217,22673.1875,5.210568975,0.089191526,497179009.9
102.7233047,5.212604068,22670.94336,5.211872827,0.089213845,497129800.3
102.7332382,5.212567747,22669.68359,5.211836505,0.089213223,497102176.1
102.7431641,5.213337485,22669.73047,5.212606243,0.089226399,497103203.9
102.7530899,5.213687196,22668.16211,5.212955955,0.089232385,497068812.9
102.7630234,5.214668345,22668.27148,5.213937103,0.08924918,497071211.3
102.7729492,5.214364268,22664.54883,5.213633026,0.089243975,496989580.6
102.7828751,5.214947741,22663.38477,5.2142165,0.089253963,496964055
102.7928085,5.215812474,22662.14063,5.215081233,0.089268765,496936773.4
102.8027344,5.215935875,22661.69141,5.215204633,0.089270877,496926922.9
102.8126602,5.216500722,22663.02539,5.21576948,0.089280546,496956174.6
102.8225937,5.21679176,22663.625,5.216060519,0.089285528,496969322.9
102.8325195,5.216585007,22663.11719,5.215853765,0.089281988,496958187.5
102.8424454,5.217888393,22665.10156,5.217157151,0.089304299,497001701
102.8523788,5.218470003,22668.61523,5.217738762,0.089314255,497078749
102.8623047,5.218660925,22669.27539,5.217929683,0.089317523,497093225
102.8722305,5.21945348,22667.11328,5.218722238,0.089331089,497045814.1
102.882164,5.220284685,22669.31445,5.219553444,0.089345317,497094081.5
102.8920898,5.220793188,22672.68555,5.220061946,0.089354022,497168003.1
102.9020157,5.221008789,22672.80859,5.220277547,0.089357712,497170701.3
102.9119492,5.221878644,22669.49805,5.221147402,0.089372602,497098107.4
102.921875,5.222162232,22669.7207,5.22143099,0.089377456,497102989.8
102.9318008,5.22196712,22670.22461,5.221235878,0.089374116,497114039.5
102.9417343,5.223227665,22673.76367,5.222496423,0.089395694,497191644.3
102.9516602,5.222718697,22672.72656,5.221987455,0.089386981,497168902.5
102.961586,5.223704502,22672.46484,5.22297326,0.089403856,497163163.5
102.9715195,5.224314984,22674.33008,5.223583742,0.089414306,497204064.5
102.9814453,5.225026049,22674.46289,5.224294807,0.089426477,497206976.8
102.9913712,5.225677975,22675.44336,5.224946733,0.089437637,497228476.6
103.0013046,5.226145964,22676.60742,5.225414722,0.089445647,497254002.2
103.0112305,5.226061679,22675.20508,5.225330438,0.089444205,497223251.5
103.0211563,5.227183457,22676.58203,5.226452216,0.089463407,497253445.4
